[Load] WikiText-2 ...
[Load] Raw lines: 44,836 in 11.76s
[Corpus] sentences=28,369, tokens=1,094,036, |V|=27,091
[Train] GloVe config: {
  "vector_size": 300,
  "window": 10,
  "min_count": 2,
  "epochs": 15,
  "x_max": 100.0,
  "alpha": 0.75,
  "lr": 0.05,
  "seed": 4213
}
[GloVe] Vocab size after min_count=2: 27,091
[GloVe] Co-occurrence entries: 10,390,591
[GloVe][epoch 1] step=100,000/10,390,591  avg_loss≈0.0287
[GloVe][epoch 14] step=10,100,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 14] step=10,200,000/10,390,591  avg_loss≈0.0136
[GloVe][epoch 14] step=10,300,000/10,390,591  avg_loss≈0.0134
[GloVe] epoch 14/15 done in 160.43s
[GloVe][epoch 15] step=100,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=200,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=300,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=400,000/10,390,591  avg_loss≈0.0128
[GloVe][epoch 15] step=500,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=600,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=700,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=800,000/10,390,591  avg_loss≈0.0129
[GloVe][epoch 15] step=900,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=1,000,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=1,100,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=1,200,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=1,300,000/10,390,591  avg_loss≈0.0129
[GloVe][epoch 15] step=1,400,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=1,500,000/10,390,591  avg_loss≈0.0128
[GloVe][epoch 15] step=1,600,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 15] step=1,700,000/10,390,591  avg_loss≈0.0129
[GloVe][epoch 15] step=1,800,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=1,900,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 15] step=2,000,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=2,100,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=2,200,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=2,300,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=2,400,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=2,500,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=2,600,000/10,390,591  avg_loss≈0.0128
[GloVe][epoch 15] step=2,700,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=2,800,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=2,900,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 15] step=3,000,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=3,100,000/10,390,591  avg_loss≈0.0129
[GloVe][epoch 15] step=3,200,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=3,300,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=3,400,000/10,390,591  avg_loss≈0.0129
[GloVe][epoch 15] step=3,500,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=3,600,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=3,700,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=3,800,000/10,390,591  avg_loss≈0.0129
[GloVe][epoch 15] step=3,900,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=4,000,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=4,100,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=4,200,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=4,300,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=4,400,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=4,500,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=4,600,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=4,700,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=4,800,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=4,900,000/10,390,591  avg_loss≈0.0134
[GloVe][epoch 15] step=5,000,000/10,390,591  avg_loss≈0.0129
[GloVe][epoch 15] step=5,100,000/10,390,591  avg_loss≈0.0129
[GloVe][epoch 15] step=5,200,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=5,300,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=5,400,000/10,390,591  avg_loss≈0.0129
[GloVe][epoch 15] step=5,500,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=5,600,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=5,700,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=5,800,000/10,390,591  avg_loss≈0.0129
[GloVe][epoch 15] step=5,900,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=6,000,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 15] step=6,100,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=6,200,000/10,390,591  avg_loss≈0.0128
[GloVe][epoch 15] step=6,300,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=6,400,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=6,500,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=6,600,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=6,700,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=6,800,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=6,900,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=7,000,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 15] step=7,100,000/10,390,591  avg_loss≈0.0129
[GloVe][epoch 15] step=7,200,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=7,300,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=7,400,000/10,390,591  avg_loss≈0.0128
[GloVe][epoch 15] step=7,500,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=7,600,000/10,390,591  avg_loss≈0.0128
[GloVe][epoch 15] step=7,700,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=7,800,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=7,900,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=8,000,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 15] step=8,100,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=8,200,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=8,300,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=8,400,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=8,500,000/10,390,591  avg_loss≈0.0128
[GloVe][epoch 15] step=8,600,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=8,700,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=8,800,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=8,900,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=9,000,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=9,100,000/10,390,591  avg_loss≈0.0130
[GloVe][epoch 15] step=9,200,000/10,390,591  avg_loss≈0.0133
[GloVe][epoch 15] step=9,300,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=9,400,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=9,500,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=9,600,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=9,700,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=9,800,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=9,900,000/10,390,591  avg_loss≈0.0132
[GloVe][epoch 15] step=10,000,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=10,100,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=10,200,000/10,390,591  avg_loss≈0.0131
[GloVe][epoch 15] step=10,300,000/10,390,591  avg_loss≈0.0131
[GloVe] epoch 15/15 done in 159.93s
[Train] Done in 2397.92s; final loss (relative, last-chunk): 1186.19; Average loss per token: 0.0010842335324984808
[Vocab] Top-10: ['time', 'game', 'city', 'song', 'year', 'made', 'season', 'war', 'north', 'used']
[Vocab] Size: 27091
[Neighbors] Probes: 30 over 5 buckets.

[tokyo]
  bandcamp             0.694
  japan                0.685
  bermuda              0.666
  brazil               0.657
  coincide             0.648
  sega                 0.630
  ds                   0.627
  cardinal             0.623
  nintendo             0.619
  indonesia            0.616

[berlin]
  judge                0.817
  websites             0.742
  papal                0.718
  hamburg              0.717
  ruled                0.705
  supreme              0.694
  virgin               0.694
  appealed             0.693
  pola                 0.674
  governors            0.672

[frankfurt]
  switzerland          0.788
  austria              0.764
  hungary              0.746
  finland              0.732
  federico             0.710
  vijayanagara         0.701
  conquest             0.690
  germany              0.669
  netherlands          0.667
  nazi                 0.649

[beijing]
  tales                0.740
  activision           0.687
  lucasfilm            0.687
  paralympics          0.669
  olympics             0.664
  visions              0.655
  harmonix             0.652
  dj                   0.650
  popmart              0.642
  gtx                  0.640

[lausanne]
  balcony              0.950
  oar                  0.935
  catalan              0.933
  materially           0.931
  sheltering           0.931
  yorke                0.929
  hatfield             0.929
  es                   0.929
  smuggle              0.928
  cessation            0.928

[athens]
  interscope           0.891
  rusheng              0.879
  antonin              0.867
  wichita              0.864
  skirt                0.864
  inspected            0.861
  textbook             0.861
  enhancement          0.861
  sire                 0.857
  puddle               0.856

[chemistry]
  preparedness         0.883
  dishonest            0.880
  therapeutic          0.869
  stringent            0.863
  economies            0.859
  privilege            0.859
  sustenance           0.857
  deterrent            0.851
  babies               0.851
  thunderbird          0.849

[physics]
  northcentral         0.771
  outdated             0.709
  associate            0.708
  interactive          0.687
  viral                0.682
  espn                 0.682
  madras               0.677
  hydraulic            0.674
  rendering            0.673
  editors              0.665

[biology]
  klm                  0.968
  gong                 0.963
  vegetables           0.960
  narayan              0.960
  dairy                0.958
  recycling            0.957
  convicts             0.956
  pallium              0.956
  caprera              0.956
  lankan               0.956

[stanford]
  notre                0.941
  garde                0.931
  categorization       0.928
  doo                  0.926
  nadiadwala           0.924
  xfx                  0.923
  fiery                0.922
  polite               0.922
  krycek               0.922
  epics                0.921

[sociology]
  mu                   0.927
  autism               0.910
  textbook             0.883
  shen                 0.883
  enroll               0.879
  quasi                0.874
  nicky                0.863
  prewar               0.857
  carlson              0.847
  vini                 0.845

[thesis]
  buddha               0.822
  disbanding           0.793
  frenchman            0.791
  weyden               0.786
  thirties             0.785
  garman               0.783
  guthrie              0.782
  hutchinson           0.782
  ozawa                0.778
  doherty              0.776

[duke]
  congressman          0.772
  knicks               0.691
  northumberland       0.686
  lancaster            0.662
  edward               0.657
  archbishop           0.652
  onondaga             0.652
  pareles              0.641
  sanneh               0.636
  edinburgh            0.632

[princess]
  hare                 0.764
  pan                  0.755
  rapper               0.727
  idol                 0.716
  botanist             0.710
  americanus           0.700
  indians              0.700
  rental               0.686
  paleontologist       0.685
  mycologist           0.681

[duchess]
  mecca                0.902
  dunk                 0.889
  tetragonosaurus      0.886
  feigenbaum           0.885
  kingsley             0.876
  femora               0.874
  aubrey               0.873
  egyptologist         0.873
  vertebrates          0.872
  melzer               0.872

[empress]
  caprera              0.948
  kronprinz            0.941
  mutinied             0.940
  unionists            0.940
  replenish            0.937
  kurf                 0.936
  fingal               0.935
  rst                  0.935
  grosser              0.934
  unfortunate          0.934

[queen]
  charlotte            0.797
  elizabeth            0.765
  edward               0.680
  veera                0.673
  narasimha            0.670
  sullivan             0.666
  frederick            0.658
  ballala              0.657
  iv                   0.651
  henry                0.646

[emperor]
  gaozong              0.782
  dynasty              0.780
  huizong              0.768
  jin                  0.739
  roman                0.702
  empire               0.681
  constantinople       0.665
  lennon               0.662
  patronised           0.655
  jurchens             0.654

[twins]
  nathan               0.700
  typhoon              0.636
  tanya                0.630
  cyclone              0.629
  upgraded             0.616
  depressions          0.615
  warning              0.613
  ellen                0.609
  delia                0.608
  storms               0.583

[rangers]
  dartmouth            0.786
  everton              0.763
  chelsea              0.755
  bruins               0.729
  yui                  0.726
  traded               0.723
  wanderers            0.722
  anfield              0.721
  surrey               0.715
  butler               0.714
[Neighbors] Category-aware purity@10 = 0.013
[WordSim] n=318 | Spearman=0.285 | Pearson=0.279
[WordSim] n=909 | Spearman=0.075 | Pearson=0.072
[Analogy] 3cosadd Acc@1 = 0.000 (n=4)
[Analogy] 3cosmul Acc@1 = 0.000 (n=4)
[20NG-CLS] Acc=0.743, Macro-F1=0.744
[20NG-CLU] ARI=0.104, NMI=0.132
